I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
323,920,612,-633,-137,791,-544,-390,277,694,848,660
309,945,612,-632,-165,777,-522,-377,266,695,849,678
329,891,593,-629,-160,757,-499,-376,278,664,813,623
309,867,540,-566,-135,692,-459,-345,248,648,773,595
264,773,514,-530,-135,663,-411,-323,239,584,690,535
236,663,456,-475,-93,581,-379,-278,215,521,626,486
207,595,407,-410,-82,498,-315,-229,173,446,524,435
181,496,307,-340,-97,398,-286,-209,143,380,455,348
131,379,252,-285,-55,326,-210,-169,111,311,369,288
124,274,195,-200,-45,237,-160,-96,70,221,269,187
81,179,121,-122,-15,150,-91,-58,71,153,158,131
26,81,54,-71,-30,50,-69,-41,23,60,102,61
-7,-7,-12,-6,-17,25,2,3,2,-2,-9,6
-32,-45,-57,65,11,-79,61,26,-22,-62,-43,-24
-49,-155,-94,121,21,-138,70,67,-48,-93,-140,-128
-56,-225,-150,141,27,-192,98,104,-67,-142,-204,-140
-89,-254,-178,177,46,-205,159,103,-72,-197,-247,-152
-108,-306,-215,191,26,-248,164,137,-102,-240,-265,-210
-132,-348,-212,225,70,-276,185,128,-71,-277,-289,-206
-129,-359,-209,220,48,-282,201,128,-110,-254,-316,-240
-127,-377,-238,239,63,-276,196,152,-110,-269,-315,-255
-113,-362,-242,270,36,-293,203,148,-115,-257,-333,-242
-118,-360,-235,228,45,-292,192,120,-102,-257,-328,-263
-114,-309,-188,272,53,-301,171,127,-90,-250,-319,-241
-102,-332,-229,217,50,-264,195,138,-82,-242,-301,-233
-131,-294,-224,233,40,-256,175,97,-111,-229,-294,-223
-94,-288,-183,190,53,-256,170,109,-91,-210,-261,-207
-82,-247,-159,161,27,-224,140,98,-84,-174,-242,-165
-89,-228,-175,157,48,-204,150,95,-68,-183,-225,-154
-77,-217,-159,168,31,-163,118,63,-66,-127,-204,-156
-68,-199,-133,119,35,-161,123,72,-43,-151,-177,-154
-62,-176,-121,123,20,-170,105,71,-32,-135,-165,-144
-44,-170,-95,115,17,-145,97,54,-56,-114,-129,-126
-80,-150,-81,96,39,-143,99,44,-47,-113,-143,-97
-39,-103,-96,90,15,-85,73,71,-18,-90,-118,-92
-53,-144,-108,90,20,-117,54,45,-47,-111,-96,-52
-38,-129,-83,76,22,-69,57,56,-52,-104,-111,-91
-21,-112,-84,75,25,-93,32,66,-26,-91,-96,-89
-35,-103,-58,83,12,-91,64,49,-23,-77,-85,-97
-56,-110,-57,85,18,-97,63,52,-37,-54,-84,-76
-26,-112,-53,49,16,-88,52,44,-20,-82,-85,-93
-35,-91,-44,71,18,-82,43,56,-24,-72,-86,-73
-39,-95,-51,54,21,-86,31,55,-19,-76,-113,-53
-57,-105,-66,61,-9,-87,59,25,-55,-77,-76,-83
-29,-88,-77,64,25,-101,69,56,-41,-81,-69,-78
-36,-97,-54,61,3,-71,40,34,-22,-82,-84,-61
-26,-93,-52,55,2,-77,63,40,-20,-39,-88,-68
-23,-84,-54,63,33,-87,44,31,-12,-69,-65,-59
-17,-82,-56,65,38,-76,35,32,-34,-65,-55,-65
-39,-67,-59,68,21,-65,41,53,-16,-49,-58,-43
-20,-99,-69,66,7,-59,25,31,-3,-66,-90,-63
-46,-70,-48,36,21,-57,45,26,-40,-50,-52,-57
-33,-84,-54,74,13,-51,42,33,-41,-59,-62,-57
-13,-64,-41,63,6,-65,49,28,-14,-77,-53,-46
-3,-74,-48,73,25,-46,34,32,-28,-37,-80,-51
-26,-86,-36,39,8,-75,42,16,-20,-54,-59,-54
-34,-55,-36,44,13,-61,32,19,-26,-66,-68,-61
-32,-64,-28,70,26,-44,27,32,-10,-40,-66,-49
-31,-70,-41,45,-5,-58,33,39,-37,-59,-48,-30
-30,-52,-46,40,14,-40,38,15,-23,-55,-58,-22
-15,-41,-24,10,6,-40,26,19,-46,-29,-29,-33
-26,-59,-25,45,1,-38,28,25,-23,-45,-43,-26
-30,-45,-37,15,-2,-28,16,27,-10,-27,-38,-8
-2,-46,-31,19,-1,-41,34,28,-24,-28,-25,-6
-30,-56,-35,23,-4,-25,20,30,-21,-37,-10,-16
-23,-28,-25,14,6,-35,18,7,-5,-16,-20,-31
-14,-40,-15,20,-6,-22,30,-5,-5,-29,-42,-18
7,-20,-6,15,-4,-8,44,19,17,-14,-11,-31
7,-4,-8,10,17,-2,-12,-16,-19,-20,-2,-14
3,-16,-4,-6,4,20,-7,-1,-1,-2,-20,-19
3,3,-28,4,-10,-2,-3,12,0,-7,-6,-7
-9,10,-25,-13,-2,5,4,9,4,11,12,-21
-12,19,12,3,-19,9,8,-1,3,-24,10,-1
5,12,8,-16,-5,-7,-22,-25,4,22,12,7
